sentences,sentences_labels,Subject,Object,relations,labels,filename,relations_id,cleaned_text,Combinations,Combination_spin_text
"[E1]Mike Maignan[/E1], the [E2]AC Milan [/E2]player is the only goalkeeper in Europe'to provide an assist in each of the last three seasons.","[PER]Mike Maignan[/PER], the [ORG]AC Milan [/ORG]player is the only goalkeeper in Europe'to provide an assist in each of the last three seasons.",Mike Maignan,AC Milan ,employedBy,"['PER', 'ORG']",Admin.txt,2,"[E1]Mike Maignan[/E1], the [E2]AC Milan [/E2]player is the only goalkeeper in Europe'to provide an assist in each of the last three seasons.","[E1]Mike Maignan[/E1], the [E2]AC Milan [/E2]player is the only goalkeeper in Europe'to provide an assist in each of the last three seasons.","[E1]Mike Maignan[/E1] , the [E2]AC Milan [/E2]player exist the only goaltender in Europe'to provide AN assist in each of the last triplet season ."
"[E1]Mike Maignan[/E1], the [E2]AC Milan [/E2]player is the only goalkeeper in Europe'to provide an assist in each of the last three seasons.","[PER]Mike Maignan[/PER], the [ORG]AC Milan [/ORG]player is the only goalkeeper in Europe'to provide an assist in each of the last three seasons.",Mike Maignan,AC Milan ,employedBy,"['PER', 'ORG']",Admin.txt,2,"[E1]Mike Maignan[/E1], the [E2]AC Milan [/E2]player is the only goalkeeper in Europe'to provide an assist in each of the last three seasons.",[E2]AC Milan [/E2] employed [E1]Mike Maignan[/E1]player is the only goalkeeper in Europe'to provide an assist in each of the last three seasons.,[E2]AC Milan [/E2] employed [E1]Mike Maignan[/E1]player is the only goalkeeper in Europe'to provide an assist in each of the last three seasons.
"[E1]Mike Maignan[/E1], the [E2]AC Milan [/E2]player is the only goalkeeper in Europe'to provide an assist in each of the last three seasons.","[PER]Mike Maignan[/PER], the [ORG]AC Milan [/ORG]player is the only goalkeeper in Europe'to provide an assist in each of the last three seasons.",Mike Maignan,AC Milan ,employedBy,"['PER', 'ORG']",Admin.txt,2,"[E1]Mike Maignan[/E1], the [E2]AC Milan [/E2]player is the only goalkeeper in Europe'to provide an assist in each of the last three seasons.",[E2]AC Milan [/E2] employed [E1]Mike Maignan[/E1]player is the only goalkeeper in Europe'to provide an assist in each of the last three seasons.,[E2]AC Milan [/E2] utilize [E1]Mike Maignan[/E1]player exist the solely goalkeeper in Europe'to provide Associate_in_Nursing assist indium to_each_one of the final_stage three seasons .
Fullback [E1]Bouna Sarr[/E1] employed by [E2]Bayern[/E2] has torn the ACL,Fullback [PER]Bouna Sarr[/PER] employed by [ORG]Bayern[/ORG] has torn the ACL,Bouna Sarr,Bayern,employedBy,"['PER', 'ORG']",Admin.txt,2,Fullback [E1]Bouna Sarr[/E1] employed by [E2]Bayern[/E2] has torn the ACL.,Fullback [E1]Bouna Sarr[/E1] employed by [E2]Bayern[/E2] has torn the ACL.,Fullback [E1]Bouna Sarr[/E1] employed by [E2]Bayern[/E2] has torn the ACL.
Fullback [E1]Bouna Sarr[/E1] employed by [E2]Bayern[/E2] has torn the ACL,Fullback [PER]Bouna Sarr[/PER] employed by [ORG]Bayern[/ORG] has torn the ACL,Bouna Sarr,Bayern,employedBy,"['PER', 'ORG']",Admin.txt,2,Fullback [E1]Bouna Sarr[/E1] employed by [E2]Bayern[/E2] has torn the ACL.,Fullback [E1]Bouna Sarr[/E1] employed by [E2]Bayern[/E2] has torn the ACL.,fullback [E1]Bouna Sarr[/E1] employed by [E2]Bayern[/E2] has rupture the ACL .
Fullback [E1]Bouna Sarr[/E1] employed by [E2]Bayern[/E2] has torn the ACL,Fullback [PER]Bouna Sarr[/PER] employed by [ORG]Bayern[/ORG] has torn the ACL,Bouna Sarr,Bayern,employedBy,"['PER', 'ORG']",Admin.txt,2,Fullback [E1]Bouna Sarr[/E1] employed by [E2]Bayern[/E2] has torn the ACL.,Fullback [E2]Bayern[/E2] employed [E1]Bouna Sarr[/E1] has torn the ACL.,Fullback [E2]Bayern[/E2] employed [E1]Bouna Sarr[/E1] has torn the ACL.
[E1]Kroos[/E1] has decided his contract renewal with [E2]Real Madrid[/E2].,[PER]Kroos[/PER] has decided his contract renewal with [ORG]Real Madrid[/ORG].,Kroos,Real Madrid,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Kroos[/E1] has decided his contract renewal with [E2]Real Madrid[/E2].,[E1]Kroos[/E1] has decided his contract renewal with [E2]Real Madrid[/E2].,[E1]Kroos[/E1] has decided his contract renewal with [E2]Real Madrid[/E2].
[E1]Kroos[/E1] has decided his contract renewal with [E2]Real Madrid[/E2].,[PER]Kroos[/PER] has decided his contract renewal with [ORG]Real Madrid[/ORG].,Kroos,Real Madrid,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Kroos[/E1] has decided his contract renewal with [E2]Real Madrid[/E2].,[E1]Kroos[/E1] has decided his contract renewal with [E2]Real Madrid[/E2].,[E1]Kroos[/E1] make decided his contract replenishment with [E2]Real Madrid[/E2] .
[E1]Kroos[/E1] has decided his contract renewal with [E2]Real Madrid[/E2].,[PER]Kroos[/PER] has decided his contract renewal with [ORG]Real Madrid[/ORG].,Kroos,Real Madrid,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Kroos[/E1] has decided his contract renewal with [E2]Real Madrid[/E2].,[E2]Real Madrid[/E2] employed [E1]Kroos[/E1].,[E2]Real Madrid[/E2] employed [E1]Kroos[/E1].
[E1]Paolo Maldini[/E1] has signed with [E2]Al Ittihad[/E2]  as new director.,[PER]Paolo Maldini[/PER] has signed with [ORG]Al Ittihad[/ORG]  as new director.,Paolo Maldini,Al Ittihad,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Paolo Maldini[/E1] has signed with [E2]Al Ittihad[/E2]  as new director.,[E1]Paolo Maldini[/E1] has signed with [E2]Al Ittihad[/E2]  as new director.,[E1]Paolo Maldini[/E1] has signed with [E2]Al Ittihad[/E2]  as new director.
[E1]Paolo Maldini[/E1] has signed with [E2]Al Ittihad[/E2]  as new director.,[PER]Paolo Maldini[/PER] has signed with [ORG]Al Ittihad[/ORG]  as new director.,Paolo Maldini,Al Ittihad,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Paolo Maldini[/E1] has signed with [E2]Al Ittihad[/E2]  as new director.,[E1]Paolo Maldini[/E1] has signed with [E2]Al Ittihad[/E2]  as new director.,[E1]Paolo Maldini[/E1] have contract with [E2]Al Ittihad[/E2] as new director .
[E1]Paolo Maldini[/E1] has signed with [E2]Al Ittihad[/E2]  as new director.,[PER]Paolo Maldini[/PER] has signed with [ORG]Al Ittihad[/ORG]  as new director.,Paolo Maldini,Al Ittihad,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Paolo Maldini[/E1] has signed with [E2]Al Ittihad[/E2]  as new director.,[E2]Al Ittihad[/E2] employed [E1]Paolo Maldini[/E1]  as new director.,[E2]Al Ittihad[/E2] employed [E1]Paolo Maldini[/E1]  as new director.
[E1]Paolo Maldini[/E1] has signed with [E2]Al Ittihad[/E2]  as new director.,[PER]Paolo Maldini[/PER] has signed with [ORG]Al Ittihad[/ORG]  as new director.,Paolo Maldini,Al Ittihad,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Paolo Maldini[/E1] has signed with [E2]Al Ittihad[/E2]  as new director.,[E2]Al Ittihad[/E2] employed [E1]Paolo Maldini[/E1]  as new director.,[E2]Al Ittihad[/E2] employ [E1]Paolo Maldini[/E1] group_A new manager .
[E1]Filipe Luis[/E1] leftback employed by [E2]Chelsea[/E2] has decided to retire from professional football.,[PER]Filipe Luis[/PER] leftback employed by [ORG]Chelsea[/ORG] has decided to retire from professional football.,Filipe Luis,Chelsea,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Filipe Luis[/E1] leftback employed by [E2]Chelsea[/E2] has decided to retire from professional football.,[E1]Filipe Luis[/E1] leftback employed by [E2]Chelsea[/E2] has decided to retire from professional football.,[E1]Filipe Luis[/E1] leftback employed by [E2]Chelsea[/E2] has decided to retire from professional football.
[E1]Filipe Luis[/E1] leftback employed by [E2]Chelsea[/E2] has decided to retire from professional football.,[PER]Filipe Luis[/PER] leftback employed by [ORG]Chelsea[/ORG] has decided to retire from professional football.,Filipe Luis,Chelsea,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Filipe Luis[/E1] leftback employed by [E2]Chelsea[/E2] has decided to retire from professional football.,[E1]Filipe Luis[/E1] leftback employed by [E2]Chelsea[/E2] has decided to retire from professional football.,[E1]Filipe Luis[/E1] leftback utilize by [E2]Chelsea[/E2] has decided to retire from professional football .
[E1]Filipe Luis[/E1] leftback employed by [E2]Chelsea[/E2] has decided to retire from professional football.,[PER]Filipe Luis[/PER] leftback employed by [ORG]Chelsea[/ORG] has decided to retire from professional football.,Filipe Luis,Chelsea,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Filipe Luis[/E1] leftback employed by [E2]Chelsea[/E2] has decided to retire from professional football.,[E2]Chelsea[/E2] employed [E1]Filipe Luis[/E1] has decided to retire from professional football.,[E2]Chelsea[/E2] employed [E1]Filipe Luis[/E1] has decided to retire from professional football.
[E1]Filipe Luis[/E1] leftback employed by [E2]Chelsea[/E2] has decided to retire from professional football.,[PER]Filipe Luis[/PER] leftback employed by [ORG]Chelsea[/ORG] has decided to retire from professional football.,Filipe Luis,Chelsea,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Filipe Luis[/E1] leftback employed by [E2]Chelsea[/E2] has decided to retire from professional football.,[E2]Chelsea[/E2] employed [E1]Filipe Luis[/E1] has decided to retire from professional football.,[E2]Chelsea[/E2] employed [E1]Filipe Luis[/E1] has decided to pull_away from professional football .
"Five games, five goals for [E1]Jọo Pedro[/E1] on his first season with [E2]Brighton[/E2].","Five games, five goals for [PER]Jọo Pedro[/PER] on his first season with [ORG]Brighton[/ORG].",Jọo Pedro,Brighton,employedBy,"['PER', 'ORG']",Admin.txt,2,"Five games, five goals for [E1]Jọo Pedro[/E1] on his first season with [E2]Brighton[/E2].","Five games, five goals for [E1]Jọo Pedro[/E1] on his first season with [E2]Brighton[/E2].","Five games, five goals for [E1]Jọo Pedro[/E1] on his first season with [E2]Brighton[/E2]."
"Five games, five goals for [E1]Jọo Pedro[/E1] on his first season with [E2]Brighton[/E2].","Five games, five goals for [PER]Jọo Pedro[/PER] on his first season with [ORG]Brighton[/ORG].",Jọo Pedro,Brighton,employedBy,"['PER', 'ORG']",Admin.txt,2,"Five games, five goals for [E1]Jọo Pedro[/E1] on his first season with [E2]Brighton[/E2].","Five games, five goals for [E1]Jọo Pedro[/E1] on his first season with [E2]Brighton[/E2].","quint games , five end for [E1]Jọo Pedro[/E1] on his first season with [E2]Brighton[/E2] ."
"Five games, five goals for [E1]Jọo Pedro[/E1] on his first season with [E2]Brighton[/E2].","Five games, five goals for [PER]Jọo Pedro[/PER] on his first season with [ORG]Brighton[/ORG].",Jọo Pedro,Brighton,employedBy,"['PER', 'ORG']",Admin.txt,2,"Five games, five goals for [E1]Jọo Pedro[/E1] on his first season with [E2]Brighton[/E2].","Five games, five goals for [E2]Brighton[/E2] employed [E1]Jọo Pedro[/E1].","Five games, five goals for [E2]Brighton[/E2] employed [E1]Jọo Pedro[/E1]."
"Five games, five goals for [E1]Jọo Pedro[/E1] on his first season with [E2]Brighton[/E2].","Five games, five goals for [PER]Jọo Pedro[/PER] on his first season with [ORG]Brighton[/ORG].",Jọo Pedro,Brighton,employedBy,"['PER', 'ORG']",Admin.txt,2,"Five games, five goals for [E1]Jọo Pedro[/E1] on his first season with [E2]Brighton[/E2].","Five games, five goals for [E2]Brighton[/E2] employed [E1]Jọo Pedro[/E1].","five game , five goal for [E2]Brighton[/E2] employed [E1]Jọo Pedro[/E1] ."
[E1]Rom̩o Lavia[/E1] the [E2]Brighton[/E2] player was involved in training ahead of game.,[PER]Rom̩o Lavia[/PER] the [ORG]Brighton[/ORG] player was involved in training ahead of game.,Rom̩o Lavia,Brighton,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Rom̩o Lavia[/E1] the [E2]Brighton[/E2] player was involved in training ahead of game.,[E1]Rom̩o Lavia[/E1] the [E2]Brighton[/E2] player was involved in training ahead of game.,[E1]Rom̩o Lavia[/E1] the [E2]Brighton[/E2] player was involved in training ahead of game.
[E1]Rom̩o Lavia[/E1] the [E2]Brighton[/E2] player was involved in training ahead of game.,[PER]Rom̩o Lavia[/PER] the [ORG]Brighton[/ORG] player was involved in training ahead of game.,Rom̩o Lavia,Brighton,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Rom̩o Lavia[/E1] the [E2]Brighton[/E2] player was involved in training ahead of game.,[E1]Rom̩o Lavia[/E1] the [E2]Brighton[/E2] player was involved in training ahead of game.,[E1]Rom̩o Lavia[/E1] the [E2]Brighton[/E2] histrion be call_for inward train ahead of gamey .
[E1]Rom̩o Lavia[/E1] the [E2]Brighton[/E2] player was involved in training ahead of game.,[PER]Rom̩o Lavia[/PER] the [ORG]Brighton[/ORG] player was involved in training ahead of game.,Rom̩o Lavia,Brighton,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Rom̩o Lavia[/E1] the [E2]Brighton[/E2] player was involved in training ahead of game.,[E2]Brighton[/E2] employed [E1]Rom̩o Lavia[/E1] player was involved in training ahead of game.,[E2]Brighton[/E2] employed [E1]Rom̩o Lavia[/E1] player was involved in training ahead of game.
[E1]Rom̩o Lavia[/E1] the [E2]Brighton[/E2] player was involved in training ahead of game.,[PER]Rom̩o Lavia[/PER] the [ORG]Brighton[/ORG] player was involved in training ahead of game.,Rom̩o Lavia,Brighton,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Rom̩o Lavia[/E1] the [E2]Brighton[/E2] player was involved in training ahead of game.,[E2]Brighton[/E2] employed [E1]Rom̩o Lavia[/E1] player was involved in training ahead of game.,[E2]Brighton[/E2] employed [E1]Rom̩o Lavia[/E1] instrumentalist comprise involve in train in_front of game .
[E1]Rafinha[/E1] will be out of contract in June at [E2]Al Arabi SC[/E2].,[PER]Rafinha[/PER] will be out of contract in June at [ORG]Al Arabi SC[/ORG].,Rafinha,Al Arabi SC,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Rafinha[/E1] will be out of contract in June at [E2]Al Arabi SC[/E2].,[E1]Rafinha[/E1] will be out of contract in June at [E2]Al Arabi SC[/E2].,[E1]Rafinha[/E1] will be out of contract in June at [E2]Al Arabi SC[/E2].
[E1]Rafinha[/E1] will be out of contract in June at [E2]Al Arabi SC[/E2].,[PER]Rafinha[/PER] will be out of contract in June at [ORG]Al Arabi SC[/ORG].,Rafinha,Al Arabi SC,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Rafinha[/E1] will be out of contract in June at [E2]Al Arabi SC[/E2].,[E2]Al Arabi SC[/E2] employed [E1]Rafinha[/E1].,[E2]Al Arabi SC[/E2] employed [E1]Rafinha[/E1].
"[E1]Ismael Bennacer[/E1] is in [E2]AC Milan[/E2] squad for the weekend, finally back after his long injury.","[PER]Ismael Bennacer[/PER] is in [ORG]AC Milan[/ORG] squad for the weekend, finally back after his long injury.",Ismael Bennacer,AC Milan,employedBy,"['PER', 'ORG']",Admin.txt,2,"[E1]Ismael Bennacer[/E1] is in [E2]AC Milan[/E2] squad for the weekend, finally back after his long injury.","[E1]Ismael Bennacer[/E1] is in [E2]AC Milan[/E2] squad for the weekend, finally back after his long injury.","[E1]Ismael Bennacer[/E1] is in [E2]AC Milan[/E2] squad for the weekend, finally back after his long injury."
"[E1]Ismael Bennacer[/E1] is in [E2]AC Milan[/E2] squad for the weekend, finally back after his long injury.","[PER]Ismael Bennacer[/PER] is in [ORG]AC Milan[/ORG] squad for the weekend, finally back after his long injury.",Ismael Bennacer,AC Milan,employedBy,"['PER', 'ORG']",Admin.txt,2,"[E1]Ismael Bennacer[/E1] is in [E2]AC Milan[/E2] squad for the weekend, finally back after his long injury.","[E1]Ismael Bennacer[/E1] is in [E2]AC Milan[/E2] squad for the weekend, finally back after his long injury.","[E1]Ismael Bennacer[/E1] be in [E2]AC Milan[/E2] squad for the weekend , finally back after his long accidental_injury ."
"[E1]Ismael Bennacer[/E1] is in [E2]AC Milan[/E2] squad for the weekend, finally back after his long injury.","[PER]Ismael Bennacer[/PER] is in [ORG]AC Milan[/ORG] squad for the weekend, finally back after his long injury.",Ismael Bennacer,AC Milan,employedBy,"['PER', 'ORG']",Admin.txt,2,"[E1]Ismael Bennacer[/E1] is in [E2]AC Milan[/E2] squad for the weekend, finally back after his long injury.","[E2]AC Milan[/E2] employed [E1]Ismael Bennacer[/E1] squad for the weekend, finally back after his long injury.","[E2]AC Milan[/E2] employed [E1]Ismael Bennacer[/E1] squad for the weekend, finally back after his long injury."
"[E1]Ismael Bennacer[/E1] is in [E2]AC Milan[/E2] squad for the weekend, finally back after his long injury.","[PER]Ismael Bennacer[/PER] is in [ORG]AC Milan[/ORG] squad for the weekend, finally back after his long injury.",Ismael Bennacer,AC Milan,employedBy,"['PER', 'ORG']",Admin.txt,2,"[E1]Ismael Bennacer[/E1] is in [E2]AC Milan[/E2] squad for the weekend, finally back after his long injury.","[E2]AC Milan[/E2] employed [E1]Ismael Bennacer[/E1] squad for the weekend, finally back after his long injury.","[E2]AC Milan[/E2] employed [E1]Ismael Bennacer[/E1] squad for the weekend , lastly hinder after his long injury ."
[E1]Medhi Benatia[/E1] is the new sports advisor at[E2] Olympique Marseille[/E2].,[PER]Medhi Benatia[/PER] is the new sports advisor at[ORG] Olympique Marseille[/ORG].,Medhi Benatia, Olympique Marseille,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Medhi Benatia[/E1] is the new sports advisor at[E2] Olympique Marseille[/E2].,[E1]Medhi Benatia[/E1] is the new sports advisor at[E2] Olympique Marseille[/E2].,[E1]Medhi Benatia[/E1] is the new sports advisor at[E2] Olympique Marseille[/E2].
[E1]Medhi Benatia[/E1] is the new sports advisor at[E2] Olympique Marseille[/E2].,[PER]Medhi Benatia[/PER] is the new sports advisor at[ORG] Olympique Marseille[/ORG].,Medhi Benatia, Olympique Marseille,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Medhi Benatia[/E1] is the new sports advisor at[E2] Olympique Marseille[/E2].,[E1]Medhi Benatia[/E1] is the new sports advisor at[E2] Olympique Marseille[/E2].,[E1]Medhi Benatia[/E1] is the new sportsman consultant at[E2] Olympique Marseille[/E2] .
[E1]Medhi Benatia[/E1] is the new sports advisor at[E2] Olympique Marseille[/E2].,[PER]Medhi Benatia[/PER] is the new sports advisor at[ORG] Olympique Marseille[/ORG].,Medhi Benatia, Olympique Marseille,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Medhi Benatia[/E1] is the new sports advisor at[E2] Olympique Marseille[/E2].,[E2] Olympique Marseille[/E2] employed [E1]Medhi Benatia[/E1].,[E2] Olympique Marseille[/E2] employed [E1]Medhi Benatia[/E1].
[E1]Medhi Benatia[/E1] is the new sports advisor at[E2] Olympique Marseille[/E2].,[PER]Medhi Benatia[/PER] is the new sports advisor at[ORG] Olympique Marseille[/ORG].,Medhi Benatia, Olympique Marseille,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Medhi Benatia[/E1] is the new sports advisor at[E2] Olympique Marseille[/E2].,[E2] Olympique Marseille[/E2] employed [E1]Medhi Benatia[/E1].,[E2] Olympique Marseille[/E2] utilise [E1]Medhi Benatia[/E1] .
[E1]Pierre Sage[/E1] will be the interim coach at  [E2]Olympique Lyon[/E2].,[PER]Pierre Sage[/PER] will be the interim coach at  [ORG]Olympique Lyon[/ORG].,Pierre Sage,Olympique Lyon,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Pierre Sage[/E1] will be the interim coach at  [E2]Olympique Lyon[/E2].,[E1]Pierre Sage[/E1] will be the interim coach at  [E2]Olympique Lyon[/E2].,[E1]Pierre Sage[/E1] will be the interim coach at  [E2]Olympique Lyon[/E2].
[E1]Pierre Sage[/E1] will be the interim coach at  [E2]Olympique Lyon[/E2].,[PER]Pierre Sage[/PER] will be the interim coach at  [ORG]Olympique Lyon[/ORG].,Pierre Sage,Olympique Lyon,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Pierre Sage[/E1] will be the interim coach at  [E2]Olympique Lyon[/E2].,[E1]Pierre Sage[/E1] will be the interim coach at  [E2]Olympique Lyon[/E2].,[E1]Pierre Sage[/E1] will be the interim charabanc atomic_number_85 [E2]Olympique Lyon[/E2] .
